CUST_ID,Cluster,Tags,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PRC_FULL_PAYMENT,客群名稱
C10284,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",5131.319584,32539.78,0.0,11500.0,0.083333,VIP大戶
C10337,2,"VIP, 高價值, 偏好分期, 高額度",4194.033835,2006.87,0.0,21000.0,0.1,VIP大戶
C10375,2,"VIP, 高價值, 高消費力, 套現傾向, 大額單筆消費",1903.688611,6079.5,10227.22894,7300.0,0.416667,VIP大戶
C10382,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",426.372628,5749.96,0.0,12000.0,0.833333,VIP大戶
C10388,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",11278.95243,6855.59,0.0,18500.0,0.0,VIP大戶
C10407,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",11209.37076,11147.33,2728.576925,11000.0,0.0,VIP大戶
C10430,2,"VIP, 高價值, 偏好分期",681.615445,4117.24,0.0,6000.0,0.0,VIP大戶
C10438,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",6032.740391,7553.48,0.0,13500.0,0.0,VIP大戶
C10487,2,"VIP, 高價值, 套現傾向, 循環利息戶, 高額度",6426.639738,4462.86,4599.625146,11800.0,0.0,VIP大戶
C10497,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",150.952465,6407.67,0.0,14500.0,0.3,VIP大戶
C10507,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",204.329381,6558.55,0.0,7000.0,0.916667,VIP大戶
C10514,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",813.185305,8194.05,0.0,6000.0,0.583333,VIP大戶
C10523,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",13479.28821,41050.4,0.0,17000.0,0.083333,VIP大戶
C10529,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",2643.343414,26402.39,0.0,16500.0,1.0,VIP大戶
C10534,2,"VIP, 高價值, 高消費力, 偏好分期, 高額度",2549.128288,13771.63,0.0,14500.0,0.25,VIP大戶
C10560,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",3366.051663,6344.3,0.0,12000.0,0.083333,VIP大戶
C10568,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",950.563525,7479.95,0.0,15000.0,0.888889,VIP大戶
C10574,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",11547.52001,49039.57,558.166886,22500.0,0.25,VIP大戶
C10584,2,"VIP, 高價值, 高消費力, 優質還款, 偏好分期",1311.732049,10700.63,0.0,6000.0,0.818182,VIP大戶
C10587,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",1202.975648,11313.77,0.0,6000.0,0.833333,VIP大戶
C10589,2,"VIP, 高價值, 偏好分期, 高額度",4546.766836,3525.37,0.0,15000.0,0.25,VIP大戶
C10598,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",3452.538704,11681.64,0.0,10500.0,0.0,VIP大戶
C10608,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",2690.771926,12465.21,0.0,13000.0,0.0,VIP大戶
C10609,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",15244.74865,7823.74,2621.049473,19000.0,0.0,VIP大戶
C10611,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",2492.726282,27957.68,0.0,9000.0,1.0,VIP大戶
C10616,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",8781.831676,11674.64,0.0,16000.0,0.0,VIP大戶
C10641,2,"VIP, 高價值, 高消費力, 優質還款, 偏好分期",837.950585,8273.18,0.0,7000.0,1.0,VIP大戶
C10644,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",3774.063585,7680.08,0.0,11500.0,0.0,VIP大戶
C10645,2,"VIP, 高價值, 高消費力, 偏好分期",1088.031913,9734.63,0.0,8500.0,0.083333,VIP大戶
C10647,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",5248.392421,8403.17,3141.100688,13000.0,0.25,VIP大戶
C10649,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",3123.339488,11202.09,0.0,7500.0,0.083333,VIP大戶
C10653,2,"VIP, 高價值, 偏好分期",2394.126386,3651.59,2420.908491,4500.0,0.083333,VIP大戶
C10654,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",544.879717,6477.6,0.0,7500.0,0.833333,VIP大戶
C10669,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",14411.95798,5958.17,0.0,15000.0,0.0,VIP大戶
C10670,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",1759.969888,5969.33,1777.022586,16500.0,0.25,VIP大戶
C10671,2,"VIP, 高價值, 高消費力, 優質還款, 偏好分期, 高額度",1482.235539,14604.87,0.0,15500.0,1.0,VIP大戶
C10678,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",7760.5254,14332.92,0.0,16000.0,0.0,VIP大戶
C10681,2,"VIP, 高價值, 高消費力, 大額單筆消費",1724.2041,8371.19,959.946429,3800.0,0.25,VIP大戶
C10684,2,"VIP, 高價值, 高消費力, 套現傾向, 循環利息戶, 偏好分期",3808.073463,6030.34,7279.880364,7000.0,0.090909,VIP大戶
C10696,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",10359.45471,12650.0,2781.682203,10500.0,0.0,VIP大戶
C10704,2,"VIP, 高價值, 高消費力, 大額單筆消費",983.339069,5601.54,36.336457,7500.0,0.166667,VIP大戶
C10735,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",13763.47358,9670.84,1896.204934,17500.0,0.083333,VIP大戶
C10736,2,"VIP, 高價值, 高消費力, 大額單筆消費",1861.026633,7446.18,2817.03397,10000.0,0.333333,VIP大戶
C10752,2,"VIP, 高價值, 高消費力, 偏好分期",1355.180523,8820.67,0.0,6500.0,0.0,VIP大戶
C10753,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",6713.551391,7590.08,1596.569821,10000.0,0.0,VIP大戶
C10760,2,"VIP, 高價值, 優質還款, 高額度",492.916599,4371.82,0.0,20000.0,0.583333,VIP大戶
C10805,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",3879.064446,9796.28,1959.013493,19000.0,0.333333,VIP大戶
C10830,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",772.54691,8519.02,237.066662,17500.0,0.833333,VIP大戶
C10885,2,"VIP, 高價值, 高消費力, 套現傾向, 大額單筆消費, 高額度",4419.30294,12551.95,14896.54051,17000.0,0.416667,VIP大戶
C10917,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",9255.143419,5153.28,0.0,11500.0,0.0,VIP大戶
C10949,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",6725.109914,6335.65,0.0,11000.0,0.0,VIP大戶
C10972,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",391.179957,7363.38,0.0,4500.0,1.0,VIP大戶
C10975,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",2072.457624,17409.21,0.0,19500.0,0.333333,VIP大戶
C11004,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",3108.393701,26582.34,0.0,28000.0,0.875,VIP大戶
C11192,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",741.294747,7096.36,0.0,7500.0,1.0,VIP大戶
C11234,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",1893.611922,22746.81,0.0,18000.0,1.0,VIP大戶
C11262,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",599.044829,6528.65,0.0,12000.0,1.0,VIP大戶
C11300,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",4010.621974,40040.71,0.0,18000.0,1.0,VIP大戶
C11347,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",541.240795,5999.95,0.0,16000.0,1.0,VIP大戶
C11350,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",3892.352781,6068.82,1806.05694,7500.0,0.0,VIP大戶
C11387,2,"VIP, 高價值, 循環利息戶, 大額單筆消費",5161.854898,4542.33,0.0,7500.0,0.0,VIP大戶
C11419,2,"VIP, 高價值, 高消費力, 大額單筆消費",2792.534256,9661.37,0.0,8500.0,0.0,VIP大戶
C11458,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",972.665818,10549.19,0.0,9000.0,1.0,VIP大戶
C11471,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",867.444685,8751.49,0.0,4000.0,1.0,VIP大戶
C11481,2,"VIP, 高價值, 高消費力, 優質還款, 偏好分期, 高額度",1367.479599,12375.0,0.0,16500.0,1.0,VIP大戶
C11492,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",619.375758,6133.45,0.0,7000.0,0.833333,VIP大戶
C11495,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",8151.985277,25615.07,0.0,17000.0,0.166667,VIP大戶
C11502,2,"VIP, 高價值, 高額度",916.63778,4627.8,0.0,16500.0,0.083333,VIP大戶
C11514,2,"VIP, 高價值, 高消費力, 大額單筆消費",1995.089853,8335.69,0.0,7000.0,0.0,VIP大戶
C11541,2,"VIP, 高價值, 高消費力, 大額單筆消費",1177.125233,8190.9,0.0,5000.0,0.416667,VIP大戶
C11612,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",2774.249582,21802.6,1771.824164,13000.0,0.916667,VIP大戶
C11622,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",2270.429964,8257.26,4134.316549,13000.0,0.25,VIP大戶
C11625,2,"VIP, 高價值, 高消費力, 偏好分期",1050.527038,8880.59,0.0,8500.0,0.0,VIP大戶
C11635,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",1229.397644,11414.48,0.0,9000.0,0.916667,VIP大戶
C11638,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",8809.504736,25378.36,0.0,14500.0,0.0,VIP大戶
C11657,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",3391.70218,38902.71,0.0,18000.0,1.0,VIP大戶
C11670,2,"VIP, 高價值, 優質還款, 偏好分期, 高額度",502.653982,4748.5,0.0,12000.0,0.583333,VIP大戶
C11695,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",3454.094319,31299.35,0.0,7500.0,0.583333,VIP大戶
C11707,2,"VIP, 高價值, 高額度",2388.030134,3832.98,1441.065248,11000.0,0.083333,VIP大戶
C11715,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",4707.131609,7066.08,5192.290154,10000.0,0.0,VIP大戶
C11721,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",7533.854422,5253.06,0.0,20500.0,0.0,VIP大戶
C11753,2,"VIP, 高價值, 循環利息戶, 偏好分期, 高額度",11670.17985,4872.6,0.0,11500.0,0.0,VIP大戶
C11765,2,"VIP, 高價值, 高消費力, 偏好分期, 高額度",1917.441126,12617.19,0.0,15000.0,0.428571,VIP大戶
C11814,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",912.36003,10709.17,0.0,15000.0,1.0,VIP大戶
C11819,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期",5383.084424,9736.61,2965.656802,9000.0,0.083333,VIP大戶
C11825,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",1377.812538,14300.98,0.0,18000.0,1.0,VIP大戶
C11827,2,"VIP, 高價值, 循環利息戶, 高額度",10822.05811,4850.35,0.0,15500.0,0.0,VIP大戶
C11877,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",9303.557117,6133.01,1895.60877,12500.0,0.0,VIP大戶
C11912,2,"VIP, 高價值, 高消費力, 循環利息戶, 高額度",6668.440979,5596.11,2790.317276,16000.0,0.083333,VIP大戶
C11974,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期",5292.905315,5539.68,0.0,6000.0,0.0,VIP大戶
C12006,2,"VIP, 高價值, 高消費力, 套現傾向, 循環利息戶, 大額單筆消費, 高額度",5598.864288,7194.53,14200.89313,15500.0,0.083333,VIP大戶
C12016,2,"VIP, 高價值, 高消費力, 大額單筆消費",1925.094714,5189.51,0.0,7500.0,0.0,VIP大戶
C12024,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",3476.603507,9683.28,0.0,12500.0,0.0,VIP大戶
C12054,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",1513.075264,15704.04,0.0,3000.0,0.916667,VIP大戶
C12078,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",5919.198579,9321.13,0.0,15000.0,0.0,VIP大戶
C12087,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",595.655746,6562.24,0.0,8000.0,1.0,VIP大戶
C12088,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",3006.594256,9362.96,0.0,7500.0,0.0,VIP大戶
C12110,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期",4784.708882,5848.99,3503.547107,5000.0,0.083333,VIP大戶
C12115,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",7842.784061,5930.99,0.0,11500.0,0.0,VIP大戶
C12118,2,"VIP, 高價值, 高消費力, 大額單筆消費",2928.480007,5747.76,0.0,8000.0,0.0,VIP大戶
C12143,2,"VIP, 高價值, 高消費力, 大額單筆消費",2986.422406,5132.08,0.0,10000.0,0.0,VIP大戶
C12154,2,"VIP, 高價值, 循環利息戶, 高額度",10599.4423,4029.24,0.0,12500.0,0.0,VIP大戶
C12210,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",6460.838794,6814.47,0.0,13000.0,0.0,VIP大戶
C12330,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",598.423093,5835.57,0.0,9000.0,0.916667,VIP大戶
C12332,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",847.191896,11507.4,0.0,10500.0,0.833333,VIP大戶
C12336,2,"VIP, 高價值, 高消費力, 大額單筆消費",776.255666,6842.23,0.0,3500.0,0.5,VIP大戶
C12384,2,"VIP, 高價值, 高消費力, 大額單筆消費",1138.534442,8665.38,0.0,9500.0,0.166667,VIP大戶
C12436,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",788.257316,9113.78,0.0,12000.0,1.0,VIP大戶
C12446,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",7803.470739,7184.73,0.0,11500.0,0.0,VIP大戶
C12473,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",4005.344926,9134.26,0.0,10500.0,0.0,VIP大戶
C12589,2,"VIP, 高價值, 循環利息戶, 偏好分期",3891.346976,3629.8,2538.561644,7500.0,0.083333,VIP大戶
C12597,2,"VIP, 高價值, 高消費力, 優質還款, 偏好分期",984.724235,10243.48,0.0,7500.0,1.0,VIP大戶
C12806,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",5266.121863,9030.08,0.0,6000.0,0.083333,VIP大戶
C12829,2,"VIP, 高價值, 高消費力, 大額單筆消費, 低額度",1141.349418,6003.86,0.0,2500.0,0.083333,VIP大戶
C12893,2,"VIP, 高價值, 高消費力, 大額單筆消費",2432.276042,7156.11,1543.726862,9500.0,0.083333,VIP大戶
C12904,2,"VIP, 高價值, 高消費力, 優質還款, 偏好分期",877.603886,7786.4,0.0,6500.0,0.916667,VIP大戶
C12905,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",11642.60156,15108.47,0.0,12000.0,0.0,VIP大戶
C12916,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",8214.860286,5213.41,0.0,15000.0,0.0,VIP大戶
C12954,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",5757.919072,5544.45,2722.524205,7000.0,0.0,VIP大戶
C13058,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",5968.583246,22381.97,0.0,14500.0,0.0,VIP大戶
C13073,2,"VIP, 高價值, 偏好分期",1820.216623,4877.66,0.0,4500.0,0.166667,VIP大戶
C13077,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",523.329585,5819.46,0.0,6000.0,0.916667,VIP大戶
C13183,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",6773.941979,14215.0,464.795495,9000.0,0.0,VIP大戶
C13195,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",725.529062,8754.59,0.0,4000.0,0.916667,VIP大戶
C13213,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",9753.114706,10199.63,113.120409,15000.0,0.0,VIP大戶
C13272,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",11631.32337,14686.1,3422.724703,13600.0,0.0,VIP大戶
C13361,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",8341.513474,5410.31,0.0,11100.0,0.0,VIP大戶
C13376,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",3122.507074,10755.68,573.846921,10000.0,0.0,VIP大戶
C13381,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",826.019814,6856.25,0.0,10500.0,0.4,VIP大戶
C13431,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",465.332882,6920.08,0.0,9500.0,0.636364,VIP大戶
C13479,2,"VIP, 高價值, 高消費力, 大額單筆消費",877.354533,6954.28,61.792952,9000.0,0.166667,VIP大戶
C13501,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",8161.84873,5519.0,0.0,9000.0,0.0,VIP大戶
C13549,2,"VIP, 高價值, 高消費力, 大額單筆消費, 低額度",1337.229284,6661.25,0.0,1700.0,0.0,VIP大戶
C13588,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",10092.23573,8710.72,0.0,18000.0,0.0,VIP大戶
C13610,2,"VIP, 高價值, 循環利息戶, 偏好分期, 高額度",10124.47214,4795.49,0.0,15000.0,0.0,VIP大戶
C13620,2,"VIP, 高價值, 高消費力, 大額單筆消費, 低額度",536.104848,8591.31,0.0,1000.0,0.416667,VIP大戶
C13630,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",868.044414,8443.97,1637.416111,9000.0,0.909091,VIP大戶
C13644,2,"VIP, 高價值, 高消費力, 大額單筆消費",3012.642667,6999.56,0.0,3500.0,0.166667,VIP大戶
C13653,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",5555.173827,6613.09,0.0,9500.0,0.0,VIP大戶
C13677,2,"VIP, 高價值, 高消費力, 大額單筆消費",1245.943963,5848.55,0.0,5000.0,0.0,VIP大戶
C13736,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",383.921461,6598.29,0.0,9500.0,0.916667,VIP大戶
C13755,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",8700.079439,20421.59,0.0,17000.0,0.083333,VIP大戶
C13773,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期",5970.705432,6091.51,0.0,8500.0,0.0,VIP大戶
C13780,2,"VIP, 高價值, 高消費力, 大額單筆消費",837.142436,5344.92,0.0,8500.0,0.0,VIP大戶
C13795,2,"VIP, 高價值, 高消費力, 循環利息戶, 高額度",9630.367575,5245.28,0.0,21000.0,0.0,VIP大戶
C13799,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",5779.287938,5233.92,0.0,6000.0,0.0,VIP大戶
C13802,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",3012.178613,27790.42,469.074937,12000.0,0.727273,VIP大戶
C13825,2,"VIP, 高價值, 高消費力, 大額單筆消費",2692.671422,13013.5,0.0,7000.0,0.0,VIP大戶
C13850,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期",4283.519021,8151.36,2685.118122,9500.0,0.0,VIP大戶
C13891,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",683.849179,7387.83,0.0,8000.0,0.75,VIP大戶
C13896,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",4199.989868,11653.14,0.0,16500.0,0.0,VIP大戶
C13899,2,"VIP, 高價值, 高消費力, 大額單筆消費",1851.372165,6006.79,0.0,7600.0,0.083333,VIP大戶
C13944,2,"VIP, 高價值, 高消費力, 優質還款, 偏好分期",680.671377,8040.78,0.0,7000.0,0.833333,VIP大戶
C13954,2,"VIP, 高價值, 高消費力, 偏好分期",975.637547,6897.56,0.0,6150.0,0.272727,VIP大戶
C13988,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",846.380946,8397.44,0.0,10000.0,1.0,VIP大戶
C14048,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費, 高額度",2997.977825,35131.16,0.0,12000.0,0.75,VIP大戶
C14050,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",5643.992345,6141.58,1003.760024,13000.0,0.0,VIP大戶
C14059,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",592.416944,6228.01,0.0,4500.0,1.0,VIP大戶
C14066,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",816.765152,7967.04,0.0,10000.0,1.0,VIP大戶
C14067,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",3177.232656,5877.73,0.0,6000.0,0.0,VIP大戶
C14109,2,"VIP, 高價值, 優質還款, 偏好分期",488.340514,4908.93,0.0,7500.0,0.75,VIP大戶
C14126,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",5376.338384,5899.35,0.0,6000.0,0.0,VIP大戶
C14144,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期",4858.92532,9282.12,4446.461559,9000.0,0.0,VIP大戶
C14202,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期",6832.111113,6508.08,0.0,6000.0,0.0,VIP大戶
C14218,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期, 高額度",10116.70899,10166.69,0.0,14000.0,0.0,VIP大戶
C14228,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期",6743.313868,5591.26,1074.347669,9500.0,0.0,VIP大戶
C14249,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費",3039.972975,5988.29,0.0,7000.0,0.0,VIP大戶
C14256,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",18495.55855,5288.28,0.0,22000.0,0.0,VIP大戶
C14324,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",889.090252,9751.9,0.0,4500.0,0.666667,VIP大戶
C14338,2,"VIP, 高價值, 高消費力, 大額單筆消費, 高額度",1268.809031,17945.0,0.0,18000.0,0.0,VIP大戶
C14400,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",2004.816462,20747.34,0.0,10000.0,1.0,VIP大戶
C14414,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",5740.590335,8218.32,0.0,12000.0,0.0,VIP大戶
C14417,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",4988.093733,8581.29,225.473003,10500.0,0.0,VIP大戶
C14499,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期",10571.41107,7739.48,0.0,8000.0,0.0,VIP大戶
C14551,2,"VIP, 高價值, 高消費力, 優質還款, 偏好分期",700.100691,7244.98,0.0,6200.0,0.75,VIP大戶
C14630,2,"VIP, 高價值, 高消費力, 循環利息戶, 大額單筆消費, 高額度",9962.070262,7465.91,0.0,18500.0,0.0,VIP大戶
C14633,2,"VIP, 高價值, 高消費力, 大額單筆消費",926.458992,6200.71,283.476295,7000.0,0.142857,VIP大戶
C14640,2,"VIP, 高價值, 高消費力, 套現傾向, 偏好分期, 高額度",6956.37654,11500.94,15133.53213,14000.0,0.166667,VIP大戶
C14665,2,"VIP, 高價值, 高消費力, 循環利息戶, 偏好分期",8315.894044,8391.55,0.0,8500.0,0.0,VIP大戶
C14667,2,"VIP, 高價值, 高消費力, 優質還款, 大額單筆消費",776.919827,11522.9,0.0,4500.0,0.916667,VIP大戶
